"Avaliacao","Lucro_Mediana"
2044,12896.5
2045,12896.5
2046,12896.5
2047,12896.5
2048,12896.5
2049,12896.5
2050,12896.5
2051,12896.5
2052,12896.5
2053,12896.5
2054,12896.5
2055,12896.5
2056,12896.5
2057,12896.5
2058,12896.5
2059,12896.5
2060,12896.5
2061,12896.5
2062,12896.5
2063,12896.5
2064,12896.5
2065,12896.5
2066,12896.5
2067,12896.5
2068,12896.5
2069,12896.5
2070,12896.5
2071,12896.5
2072,12896.5
2073,12896.5
2074,12896.5
2075,12896.5
2076,12896.5
2077,12896.5
2078,12896.5
2079,12896.5
2080,12896.5
2081,12896.5
2082,12896.5
2083,12896.5
2084,12896.5
2085,12896.5
2086,12896.5
2087,12896.5
2088,12896.5
2089,12896.5
2090,12896.5
2091,12896.5
2092,12896.5
2093,12896.5
2094,13022.5
2095,13022.5
2096,13022.5
2097,13022.5
2098,13022.5
2099,13022.5
2100,13022.5
2101,13022.5
2102,13022.5
2103,13022.5
2104,13022.5
2105,13022.5
2106,13022.5
2107,13022.5
2108,13022.5
2109,13022.5
2110,13022.5
2111,13022.5
2112,13022.5
2113,13022.5
2114,13022.5
2115,13022.5
2116,13022.5
2117,13022.5
2118,13022.5
2119,13022.5
2120,13022.5
2121,13022.5
2122,13022.5
2123,13022.5
2124,13022.5
2125,13022.5
2126,13022.5
2127,13022.5
2128,13022.5
2129,13022.5
2130,13022.5
2131,13022.5
2132,13022.5
2133,13022.5
2134,13022.5
2135,13022.5
2136,13022.5
2137,13022.5
2138,13022.5
2139,13022.5
2140,13022.5
2141,13022.5
2142,13022.5
2143,13022.5
2144,13022.5
2145,13022.5
2146,13022.5
2147,13022.5
2148,13022.5
2149,13022.5
2150,13022.5
2151,13022.5
2152,13022.5
2153,13022.5
2154,13029.5
2155,13029.5
2156,13029.5
2157,13029.5
2158,13029.5
2159,13029.5
2160,13029.5
2161,13029.5
2162,13029.5
2163,13029.5
2164,13029.5
2165,13029.5
2166,13029.5
2167,13029.5
2168,13029.5
2169,13029.5
2170,13029.5
2171,13029.5
2172,13029.5
2173,13029.5
2174,13029.5
2175,13029.5
2176,13029.5
2177,13029.5
2178,13029.5
2179,13029.5
2180,13029.5
2181,13029.5
2182,13029.5
2183,13029.5
2184,13029.5
2185,13029.5
2186,13029.5
2187,13029.5
2188,13029.5
2189,13029.5
2190,13029.5
2191,13029.5
2192,13029.5
2193,13029.5
2194,13029.5
2195,13029.5
2196,13029.5
2197,13029.5
2198,13029.5
2199,13029.5
2200,13029.5
2201,13029.5
2202,13029.5
2203,13029.5
2204,13029.5
2205,13029.5
2206,13029.5
2207,13029.5
2208,13029.5
2209,13029.5
2210,13029.5
2211,13029.5
2212,13029.5
2213,13029.5
2214,13029.5
2215,13029.5
2216,13029.5
2217,13029.5
2218,13029.5
2219,13029.5
2220,13029.5
2221,13029.5
2222,13029.5
2223,13029.5
2224,13029.5
2225,13029.5
2226,13029.5
2227,13029.5
2228,13029.5
2229,13029.5
2230,13029.5
2231,13029.5
2232,13029.5
2233,13029.5
2234,13029.5
2235,13029.5
2236,13029.5
2237,13029.5
2238,13029.5
2239,13029.5
2240,13029.5
2241,13029.5
2242,13029.5
2243,13029.5
2244,13029.5
2245,13029.5
2246,13029.5
2247,13029.5
2248,13029.5
2249,13029.5
2250,13029.5
2251,13029.5
2252,13029.5
2253,13029.5
2254,13029.5
2255,13029.5
2256,13029.5
2257,13029.5
2258,13029.5
2259,13029.5
2260,13029.5
2261,13029.5
2262,13029.5
2263,13029.5
2264,13029.5
2265,13029.5
2266,13029.5
2267,13029.5
2268,13029.5
2269,13029.5
2270,13029.5
2271,13029.5
2272,13029.5
2273,13029.5
2274,13029.5
2275,13029.5
2276,13029.5
2277,13029.5
2278,13029.5
2279,13029.5
2280,13029.5
2281,13029.5
2282,13029.5
2283,13029.5
2284,13029.5
2285,13029.5
2286,13029.5
2287,13029.5
2288,13029.5
2289,13029.5
2290,13029.5
2291,13029.5
2292,13029.5
2293,13029.5
2294,13029.5
2295,13029.5
2296,13029.5
2297,13029.5
2298,13029.5
2299,13029.5
2300,13029.5
2301,13029.5
2302,13029.5
2303,13029.5
2304,13029.5
2305,13029.5
2306,13029.5
2307,13029.5
2308,13029.5
2309,13029.5
2310,13029.5
2311,13029.5
2312,13029.5
2313,13029.5
2314,13029.5
2315,13029.5
2316,13029.5
2317,13029.5
2318,13029.5
2319,13029.5
2320,13029.5
2321,13029.5
2322,13029.5
2323,13029.5
2324,13029.5
2325,13029.5
2326,13029.5
2327,13029.5
2328,13029.5
2329,13029.5
2330,13029.5
2331,13029.5
2332,13029.5
2333,13029.5
2334,13029.5
2335,13029.5
2336,13029.5
2337,13029.5
2338,13029.5
2339,13029.5
2340,13029.5
2341,13029.5
2342,13029.5
2343,13029.5
2344,13029.5
2345,13029.5
2346,13029.5
2347,13029.5
2348,13029.5
2349,13029.5
2350,13029.5
2351,13029.5
2352,13029.5
2353,13029.5
2354,13029.5
2355,13029.5
2356,13029.5
2357,13029.5
2358,13029.5
2359,13029.5
2360,13029.5
2361,13029.5
2362,13029.5
2363,13029.5
2364,13029.5
2365,13029.5
2366,13029.5
2367,13029.5
2368,13029.5
2369,13029.5
2370,13029.5
2371,13029.5
2372,13029.5
2373,13029.5
2374,13029.5
2375,13029.5
2376,13029.5
2377,13029.5
2378,13029.5
2379,13029.5
2380,13029.5
2381,13029.5
2382,13029.5
2383,13029.5
2384,13029.5
2385,13029.5
2386,13029.5
2387,13029.5
2388,13029.5
2389,13029.5
2390,13029.5
2391,13029.5
2392,13029.5
2393,13029.5
2394,13029.5
2395,13086.5
2396,13086.5
2397,13086.5
2398,13086.5
2399,13086.5
2400,13086.5
2401,13086.5
2402,13086.5
2403,13086.5
2404,13086.5
2405,13086.5
2406,13086.5
2407,13086.5
2408,13086.5
2409,13086.5
2410,13086.5
2411,13086.5
2412,13086.5
2413,13086.5
2414,13086.5
2415,13086.5
2416,13086.5
2417,13086.5
2418,13086.5
2419,13086.5
2420,13086.5
2421,13086.5
2422,13086.5
2423,13086.5
2424,13086.5
2425,13086.5
2426,13086.5
2427,13086.5
2428,13086.5
2429,13086.5
2430,13086.5
2431,13086.5
2432,13086.5
2433,13086.5
2434,13086.5
2435,13086.5
2436,13086.5
2437,13086.5
2438,13086.5
2439,13086.5
2440,13086.5
2441,13086.5
2442,13086.5
2443,13086.5
2444,13086.5
2445,13086.5
2446,13086.5
2447,13086.5
2448,13086.5
2449,13086.5
2450,13086.5
2451,13086.5
2452,13086.5
2453,13086.5
2454,13086.5
2455,13086.5
2456,13086.5
2457,13086.5
2458,13086.5
2459,13086.5
2460,13086.5
2461,13086.5
2462,13086.5
2463,13086.5
2464,13086.5
2465,13086.5
2466,13086.5
2467,13086.5
2468,13086.5
2469,13086.5
2470,13086.5
2471,13086.5
2472,13086.5
2473,13086.5
2474,13086.5
2475,13086.5
2476,13086.5
2477,13086.5
2478,13086.5
2479,13086.5
2480,13086.5
2481,13086.5
2482,13086.5
2483,13086.5
2484,13086.5
2485,13086.5
2486,13086.5
2487,13086.5
2488,13086.5
2489,13086.5
2490,13086.5
2491,13086.5
2492,13086.5
2493,13086.5
2494,13086.5
2495,13086.5
2496,13086.5
2497,13086.5
2498,13086.5
2499,13086.5
2500,13086.5
2501,13086.5
2502,13086.5
2503,13086.5
2504,13086.5
2505,13086.5
2506,13086.5
2507,13086.5
2508,13086.5
2509,13086.5
2510,13086.5
2511,13086.5
2512,13086.5
2513,13086.5
2514,13088
2515,13088
2516,13088
2517,13088
2518,13088
2519,13088
2520,13088
2521,13088
2522,13088
2523,13088
2524,13088
2525,13088
2526,13088
2527,13088
2528,13088
2529,13088
2530,13088
2531,13088
2532,13088
2533,13088
2534,13088
2535,13088
2536,13109
2537,13109
2538,13109
2539,13109
2540,13109
2541,13109
2542,13109
2543,13109
2544,13109
2545,13109
2546,13109
2547,13109
2548,13109
2549,13109
2550,13109
2551,13109
2552,13109
2553,13109
2554,13109
2555,13109
2556,13109
2557,13109
2558,13109
2559,13109
2560,13109
2561,13109
2562,13109
2563,13109
2564,13109
2565,13109
2566,13109
2567,13109
2568,13109
2569,13109
2570,13109
2571,13109
2572,13109
2573,13109
2574,13109
2575,13109
2576,13109
2577,13109
2578,13109
2579,13109
2580,13109
2581,13109
2582,13109
2583,13109
2584,13109
2585,13109
2586,13109
2587,13109
2588,13109
2589,13113
2590,13113
2591,13113
2592,13113
2593,13113
2594,13113
2595,13113
2596,13113
2597,13113
2598,13113
2599,13113
2600,13113
2601,13113
2602,13113
2603,13113
2604,13113
2605,13113
2606,13113
2607,13113
2608,13113
2609,13113
2610,13113
2611,13113
2612,13113
2613,13113
2614,13113
2615,13113
2616,13113
2617,13113
2618,13113
2619,13113
2620,13113
2621,13113
2622,13113
2623,13113
2624,13113
2625,13113
2626,13113
2627,13113
2628,13113
2629,13113
2630,13113
2631,13113
2632,13113
2633,13113
2634,13113
2635,13113
2636,13113
2637,13113
2638,13113
2639,13113
2640,13113
2641,13113
2642,13113
2643,13113
2644,13113
2645,13122
2646,13122
2647,13122
2648,13122
2649,13122
2650,13122
2651,13122
2652,13122
2653,13130
2654,13130
2655,13130
2656,13130
2657,13130
2658,13130
2659,13130
2660,13130
2661,13130
2662,13130
2663,13130
2664,13130
2665,13130
2666,13130
2667,13130
2668,13130
2669,13130
2670,13130
2671,13130
2672,13130
2673,13130
2674,13130
2675,13130
2676,13130
2677,13130
2678,13130
2679,13130
2680,13130
2681,13130
2682,13130
2683,13130
2684,13130
2685,13130
2686,13130
2687,13130
2688,13130
2689,13130
2690,13130
2691,13130
2692,13130
2693,13130
2694,13130
2695,13130
2696,13130
2697,13130
2698,13130
2699,13130
2700,13182
2701,13182
2702,13182
2703,13182
2704,13182
2705,13182
2706,13182
2707,13182
2708,13182
2709,13182
2710,13182
2711,13182
2712,13182
2713,13182
2714,13182
2715,13182
2716,13182
2717,13182
2718,13182
2719,13182
2720,13182
2721,13182
2722,13182
2723,13182
2724,13182
2725,13182
2726,13182
2727,13182
2728,13182
2729,13182
2730,13182
2731,13182
2732,13182
2733,13182
2734,13182
2735,13182
2736,13182
2737,13182
2738,13182
2739,13182
2740,13182
2741,13182
2742,13182
2743,13182
2744,13182
2745,13182
2746,13182
2747,13182
2748,13182
2749,13182
2750,13182
2751,13182
2752,13182
2753,13182
2754,13182
2755,13182
2756,13182
2757,13182
2758,13182
2759,13182
2760,13182
2761,13182
2762,13182
2763,13182
2764,13182
2765,13182
2766,13182
2767,13182
2768,13182
2769,13182
2770,13182
2771,13182
2772,13182
2773,13200
2774,13200
2775,13200
2776,13200
2777,13200
2778,13200
2779,13200
2780,13200
2781,13200
2782,13200
2783,13200
2784,13200
2785,13200
2786,13200
2787,13200
2788,13200
2789,13200
2790,13200
2791,13200
2792,13200
2793,13200
2794,13200
2795,13200
2796,13200
2797,13200
2798,13200
2799,13200
2800,13200
2801,13200
2802,13200
2803,13200
2804,13200
2805,13200
2806,13200
2807,13200
2808,13200
2809,13200
2810,13200
2811,13200
2812,13200
2813,13200
2814,13200
2815,13200
2816,13200
2817,13200
2818,13200
2819,13200
2820,13200
2821,13200
2822,13200
2823,13200
2824,13200
2825,13200
2826,13200
2827,13200
2828,13200
2829,13200
2830,13200
2831,13200
2832,13200
2833,13200
2834,13200
2835,13200
2836,13200
2837,13200
2838,13200
2839,13200
2840,13200
2841,13200
2842,13200
2843,13200
2844,13200
2845,13200
2846,13200
2847,13200
2848,13200
2849,13200
2850,13200
2851,13200
2852,13223.5
2853,13223.5
2854,13223.5
2855,13223.5
2856,13223.5
2857,13223.5
2858,13223.5
2859,13223.5
2860,13223.5
2861,13223.5
2862,13223.5
2863,13223.5
2864,13223.5
2865,13223.5
2866,13223.5
2867,13223.5
2868,13223.5
2869,13223.5
2870,13223.5
2871,13223.5
2872,13223.5
2873,13223.5
2874,13223.5
2875,13223.5
2876,13223.5
2877,13251
2878,13251
2879,13251
2880,13251
2881,13251
2882,13251
2883,13251
2884,13251
2885,13251
2886,13251
2887,13251
2888,13251
2889,13251
2890,13251
2891,13251
2892,13251
2893,13251
2894,13251
2895,13251
2896,13251
2897,13251
2898,13251
2899,13277.5
2900,13277.5
2901,13277.5
2902,13277.5
2903,13277.5
2904,13277.5
2905,13277.5
2906,13277.5
2907,13277.5
2908,13277.5
2909,13277.5
2910,13277.5
2911,13277.5
2912,13277.5
2913,13277.5
2914,13277.5
2915,13277.5
2916,13277.5
2917,13277.5
2918,13277.5
2919,13277.5
2920,13277.5
2921,13277.5
2922,13277.5
2923,13277.5
2924,13277.5
2925,13277.5
2926,13277.5
2927,13277.5
2928,13277.5
2929,13277.5
2930,13277.5
2931,13277.5
2932,13278
2933,13278
2934,13278
2935,13278
2936,13278
2937,13278
2938,13278
2939,13278
2940,13278
2941,13278
2942,13278
2943,13278
2944,13278
2945,13278
2946,13278
2947,13278
2948,13278
2949,13278
2950,13278
2951,13278
2952,13278
2953,13278
2954,13278
2955,13278
2956,13278
2957,13278
2958,13278
2959,13278
2960,13278
2961,13278
2962,13278
2963,13278
2964,13278
2965,13278
2966,13278
2967,13278
2968,13278
2969,13278
2970,13278
2971,13278
2972,13278
2973,13278
2974,13278
2975,13278
2976,13278
2977,13278
2978,13278
2979,13278
2980,13278
2981,13278
2982,13278
2983,13278
2984,13278
2985,13278
2986,13278
2987,13278
2988,13278
2989,13278
2990,13310
2991,13310
2992,13310
2993,13310
2994,13310
2995,13310
2996,13310
2997,13310
2998,13310
2999,13310
3000,13310
3001,13310
3002,13310
3003,13310
3004,13310
3005,13310
3006,13310
3007,13310
3008,13310
3009,13310
3010,13310
3011,13310
3012,13310
3013,13310
3014,13310
3015,13310
3016,13310
3017,13310
3018,13310
3019,13310
3020,13310
3021,13310
3022,13310
3023,13310
3024,13310
3025,13310
3026,13310
3027,13310
3028,13310
3029,13310
3030,13310
3031,13310
3032,13310
3033,13310
3034,13310
3035,13310
3036,13310
3037,13324
3038,13324
3039,13324
3040,13324
3041,13324
3042,13324
3043,13324
3044,13324
3045,13324
3046,13324
3047,13324
3048,13361
3049,13361
3050,13361
3051,13361
3052,13361
3053,13361
3054,13361
3055,13361
3056,13361
3057,13361
3058,13361
3059,13361
3060,13361
3061,13361
3062,13361
3063,13361
3064,13361
3065,13361
3066,13361
3067,13361
3068,13361
3069,13361
3070,13361
3071,13361
3072,13361
3073,13361
3074,13361
3075,13361
3076,13361
3077,13361
3078,13361
3079,13361
3080,13361
3081,13361
3082,13361
3083,13361
3084,13361
3085,13361
3086,13361
3087,13361
3088,13361
3089,13361
3090,13361
3091,13361
3092,13361
3093,13361
3094,13361
3095,13361
3096,13361
3097,13361
3098,13361
3099,13361
3100,13376
3101,13376
3102,13376
3103,13376
3104,13376
3105,13376
3106,13376
3107,13376
3108,13376
3109,13376
3110,13376
3111,13376
3112,13376
3113,13376
3114,13376
3115,13376
3116,13376
3117,13376
3118,13376
3119,13376
3120,13376
3121,13376
3122,13376
3123,13376
3124,13376
3125,13376
3126,13376
3127,13376
3128,13376
3129,13376
3130,13376
3131,13376
3132,13376
3133,13376
3134,13376
3135,13376
3136,13376
3137,13376
3138,13376
3139,13376
3140,13376
3141,13376
3142,13376
3143,13376
3144,13376
3145,13376
3146,13376
3147,13376
3148,13376
3149,13376
3150,13376
3151,13376
3152,13376
3153,13376
3154,13376
3155,13376
3156,13376
3157,13376
3158,13376
3159,13376
3160,13376
3161,13376
3162,13376
3163,13376
3164,13376
3165,13376
3166,13376
3167,13376
3168,13376
3169,13376
3170,13376
3171,13376
3172,13376
3173,13376
3174,13376
3175,13376
3176,13376
3177,13376
3178,13376
3179,13376
3180,13376
3181,13376
3182,13376
3183,13376
3184,13376
3185,13376
3186,13376
3187,13376
3188,13376
3189,13376
3190,13376
3191,13376
3192,13376
3193,13376
3194,13376
3195,13376
3196,13376
3197,13376
3198,13376
3199,13376
3200,13376
3201,13376
3202,13376
3203,13376
3204,13376
3205,13376
3206,13376
3207,13376
3208,13376
3209,13376
3210,13376
3211,13376
3212,13390
3213,13390
3214,13390
3215,13390
3216,13390
3217,13390
3218,13390
3219,13390
3220,13390
3221,13390
3222,13390
3223,13390
3224,13390
3225,13390
3226,13390
3227,13390
3228,13390
3229,13390
3230,13390
3231,13458.5
3232,13458.5
3233,13458.5
3234,13458.5
3235,13458.5
3236,13458.5
3237,13458.5
3238,13458.5
3239,13471
3240,13471
3241,13471
3242,13471
3243,13530.5
3244,13530.5
3245,13530.5
3246,13530.5
3247,13530.5
3248,13530.5
3249,13530.5
3250,13530.5
3251,13530.5
3252,13530.5
3253,13530.5
3254,13561
3255,13561
3256,13561
3257,13561
3258,13561
3259,13561
3260,13561
3261,13561
3262,13561
3263,13561
3264,13561
3265,13561
3266,13561
3267,13561
3268,13561
3269,13561
3270,13561
3271,13561
3272,13561
3273,13561
3274,13561
3275,13561
3276,13561
3277,13561
3278,13561
3279,13561
3280,13561
3281,13561
3282,13561
3283,13561
3284,13561
3285,13561
3286,13561
3287,13561
3288,13561
3289,13561
3290,13561
3291,13561
3292,13561
3293,13561
3294,13561
3295,13561
3296,13561
3297,13561
3298,13561
3299,13561
3300,13561
3301,13561
3302,13561
3303,13561
3304,13561
3305,13561
3306,13561
3307,13561
3308,13561
3309,13561
3310,13561
3311,13561
3312,13561
3313,13561
3314,13561
3315,13561
3316,13561
3317,13561
3318,13561
3319,13561
3320,13561
3321,13561
3322,13561
3323,13562
3324,13562
3325,13562
3326,13562
3327,13562
3328,13562
3329,13562
3330,13562
3331,13562
3332,13562
3333,13562
3334,13562
3335,13562
3336,13562
3337,13562
3338,13562
3339,13562
3340,13562
3341,13562
3342,13562
3343,13562
3344,13562
3345,13562
3346,13562
3347,13562
3348,13562
3349,13562
3350,13562
3351,13562
3352,13562
3353,13562
3354,13562
3355,13562
3356,13562
3357,13562
3358,13562
3359,13562
3360,13562
3361,13562
3362,13562
3363,13562
3364,13562
3365,13562
3366,13562
3367,13562
3368,13562
3369,13562
3370,13562
3371,13562
3372,13562
3373,13562
3374,13562
3375,13562
3376,13562
3377,13562
3378,13562
3379,13562
3380,13562
3381,13562
3382,13562
3383,13562
3384,13562
3385,13562
3386,13562
3387,13562
3388,13562
3389,13562
3390,13562
3391,13562
3392,13562
3393,13562
3394,13562
3395,13562
3396,13562
3397,13562
3398,13562
3399,13562
3400,13562
3401,13562
3402,13562
3403,13562
3404,13562
3405,13562
3406,13562
3407,13562
3408,13562
3409,13562
3410,13562
3411,13562
3412,13562
3413,13562
3414,13562
3415,13562
3416,13562
3417,13562
3418,13562
3419,13562
3420,13562
3421,13562
3422,13562
3423,13562
3424,13562
3425,13562
3426,13562
3427,13562
3428,13562
3429,13562
3430,13562
3431,13562
3432,13562
3433,13562
3434,13562
3435,13562
3436,13562
3437,13562
3438,13562
3439,13562
3440,13562
3441,13562
3442,13562
3443,13562
3444,13562
3445,13562
3446,13562
3447,13562
3448,13562
3449,13562
3450,13590.5
3451,13590.5
3452,13590.5
3453,13590.5
3454,13590.5
3455,13590.5
3456,13590.5
3457,13590.5
3458,13590.5
3459,13590.5
3460,13590.5
3461,13590.5
3462,13590.5
3463,13590.5
3464,13590.5
3465,13590.5
3466,13622
3467,13622
3468,13622
3469,13622
3470,13663.5
3471,13663.5
3472,13663.5
3473,13663.5
3474,13663.5
3475,13663.5
3476,13663.5
3477,13663.5
3478,13663.5
3479,13663.5
3480,13663.5
3481,13663.5
3482,13663.5
3483,13663.5
3484,13663.5
3485,13663.5
3486,13663.5
3487,13663.5
3488,13663.5
3489,13663.5
3490,13663.5
3491,13663.5
3492,13663.5
3493,13663.5
3494,13663.5
3495,13663.5
3496,13663.5
3497,13663.5
3498,13663.5
3499,13663.5
3500,13663.5
3501,13663.5
3502,13663.5
3503,13663.5
3504,13663.5
3505,13663.5
3506,13663.5
3507,13663.5
3508,13663.5
3509,13663.5
3510,13663.5
3511,13663.5
3512,13663.5
3513,13663.5
3514,13663.5
3515,13663.5
3516,13663.5
3517,13663.5
3518,13663.5
3519,13663.5
3520,13663.5
3521,13663.5
3522,13663.5
3523,13663.5
3524,13663.5
3525,13667
3526,13667
3527,13667
3528,13667
3529,13667
3530,13667
3531,13667
3532,13667
3533,13667
3534,13667
3535,13667
3536,13667
3537,13667
3538,13667
3539,13667
3540,13667
3541,13667
3542,13667
3543,13667
3544,13667
3545,13667
3546,13667
3547,13667
3548,13667
3549,13667
3550,13667
3551,13667
3552,13667
3553,13667
3554,13667
3555,13667
3556,13667
3557,13667
3558,13667
3559,13667
3560,13667
3561,13667
3562,13667
3563,13667
3564,13667
3565,13667
3566,13667
3567,13667
3568,13667
3569,13667
3570,13667
3571,13667
3572,13667
3573,13667
3574,13667
3575,13667
3576,13667
3577,13667
3578,13667
3579,13667
3580,13667
3581,13667
3582,13667
3583,13667
3584,13667
3585,13667
3586,13667
3587,13674.5
3588,13674.5
3589,13674.5
3590,13674.5
3591,13674.5
3592,13674.5
3593,13674.5
3594,13674.5
3595,13674.5
3596,13674.5
3597,13674.5
3598,13674.5
3599,13674.5
3600,13674.5
3601,13674.5
3602,13674.5
3603,13674.5
3604,13674.5
3605,13697
3606,13697
3607,13697
3608,13697
3609,13697
3610,13697
3611,13697
3612,13697
3613,13697
3614,13697
3615,13697
3616,13697
3617,13697
3618,13697
3619,13697
3620,13697
3621,13697
3622,13697
3623,13697
3624,13697
3625,13697
3626,13697
3627,13697
3628,13697
3629,13697
3630,13697
3631,13697
3632,13697
3633,13697
3634,13697
3635,13697
3636,13697
3637,13697
3638,13697
3639,13697
3640,13697
3641,13697
3642,13697
3643,13697
3644,13697
3645,13697
3646,13697
3647,13697
3648,13697
3649,13697
3650,13697
3651,13697
3652,13697
3653,13697
3654,13697
3655,13697
3656,13697
3657,13697
3658,13697
3659,13697
3660,13697
3661,13697
3662,13697
3663,13697
3664,13697
3665,13697
3666,13697
3667,13697
3668,13697
3669,13697
3670,13697
3671,13697
3672,13699.5
3673,13699.5
3674,13699.5
3675,13699.5
3676,13699.5
3677,13699.5
3678,13699.5
3679,13699.5
3680,13699.5
3681,13699.5
3682,13699.5
3683,13699.5
3684,13699.5
3685,13699.5
3686,13699.5
3687,13738
3688,13738
3689,13738
3690,13738
3691,13738
3692,13738
3693,13738
3694,13738
3695,13738
3696,13738
3697,13738
3698,13738
3699,13738
3700,13738
3701,13738
3702,13738
3703,13738
3704,13738
3705,13738
3706,13738
3707,13738
3708,13738
3709,13738
3710,13738
3711,13738
3712,13738
3713,13738
3714,13738
3715,13738
3716,13738
3717,13738
3718,13738
3719,13738
3720,13738
3721,13738
3722,13738
3723,13753.5
3724,13753.5
3725,13753.5
3726,13753.5
3727,13753.5
3728,13753.5
3729,13753.5
3730,13753.5
3731,13753.5
3732,13753.5
3733,13753.5
3734,13753.5
3735,13753.5
3736,13753.5
3737,13753.5
3738,13753.5
3739,13753.5
3740,13753.5
3741,13753.5
3742,13753.5
3743,13753.5
3744,13753.5
3745,13753.5
3746,13753.5
3747,13753.5
3748,13753.5
3749,13753.5
3750,13753.5
3751,13753.5
3752,13753.5
3753,13753.5
3754,13753.5
3755,13753.5
3756,13753.5
3757,13753.5
3758,13753.5
3759,13753.5
3760,13753.5
3761,13753.5
3762,13753.5
3763,13753.5
3764,13753.5
3765,13753.5
3766,13753.5
3767,13753.5
3768,13753.5
3769,13753.5
3770,13753.5
3771,13753.5
3772,13753.5
3773,13753.5
3774,13753.5
3775,13753.5
3776,13753.5
3777,13753.5
3778,13753.5
3779,13753.5
3780,13753.5
3781,13753.5
3782,13753.5
3783,13753.5
3784,13753.5
3785,13753.5
3786,13753.5
3787,13753.5
3788,13753.5
3789,13753.5
3790,13753.5
3791,13753.5
3792,13753.5
3793,13753.5
3794,13753.5
3795,13753.5
3796,13753.5
3797,13753.5
3798,13753.5
3799,13753.5
3800,13753.5
3801,13753.5
3802,13753.5
3803,13753.5
3804,13753.5
3805,13753.5
3806,13753.5
3807,13753.5
3808,13753.5
3809,13753.5
3810,13753.5
3811,13753.5
3812,13753.5
3813,13753.5
3814,13753.5
3815,13753.5
3816,13753.5
3817,13753.5
3818,13753.5
3819,13753.5
3820,13753.5
3821,13753.5
3822,13753.5
3823,13753.5
3824,13753.5
3825,13753.5
3826,13753.5
3827,13753.5
3828,13753.5
3829,13753.5
3830,13753.5
3831,13753.5
3832,13753.5
3833,13753.5
3834,13753.5
3835,13753.5
3836,13753.5
3837,13753.5
3838,13753.5
3839,13753.5
3840,13753.5
3841,13753.5
3842,13753.5
3843,13753.5
3844,13753.5
3845,13753.5
3846,13753.5
3847,13753.5
3848,13753.5
3849,13753.5
3850,13753.5
3851,13753.5
3852,13753.5
3853,13753.5
3854,13753.5
3855,13784
3856,13808.5
3857,13808.5
3858,13808.5
3859,13808.5
3860,13808.5
3861,13808.5
3862,13808.5
3863,13808.5
3864,13808.5
3865,13808.5
3866,13808.5
3867,13808.5
3868,13808.5
3869,13808.5
3870,13808.5
3871,13808.5
3872,13808.5
3873,13808.5
3874,13808.5
3875,13808.5
3876,13808.5
3877,13808.5
3878,13808.5
3879,13808.5
3880,13831
3881,13831
3882,13831
3883,13831
3884,13831
3885,13831
3886,13831
3887,13831
3888,13831
3889,13831
3890,13831
3891,13831
3892,13831
3893,13831
3894,13831
3895,13831
3896,13831
3897,13831
3898,13831
3899,13831
3900,13831
3901,13831
3902,13831
3903,13831
3904,13831
3905,13878.5
3906,13878.5
3907,13878.5
3908,13878.5
3909,13878.5
3910,13878.5
3911,13878.5
3912,13905.5
3913,13905.5
3914,13905.5
3915,13905.5
3916,13905.5
3917,13905.5
3918,13905.5
3919,13905.5
3920,13905.5
3921,13905.5
3922,13905.5
3923,13905.5
3924,13905.5
3925,13905.5
3926,13905.5
3927,13905.5
3928,13907.5
3929,13907.5
3930,13907.5
3931,13907.5
3932,13907.5
3933,13907.5
3934,13907.5
3935,13907.5
3936,13907.5
3937,13907.5
3938,13907.5
3939,13907.5
3940,13907.5
3941,13907.5
3942,13907.5
3943,13907.5
3944,13907.5
3945,13907.5
3946,13907.5
3947,13907.5
3948,13907.5
3949,13907.5
3950,13907.5
3951,13907.5
3952,13907.5
3953,13907.5
3954,13907.5
3955,13907.5
3956,13907.5
3957,13907.5
3958,13907.5
3959,13907.5
3960,13907.5
3961,13907.5
3962,13907.5
3963,13907.5
3964,13907.5
3965,13907.5
3966,13907.5
3967,13907.5
3968,13907.5
3969,13907.5
3970,13907.5
3971,13956.5
3972,13956.5
3973,13956.5
3974,13956.5
3975,13956.5
3976,13956.5
3977,13956.5
3978,13956.5
3979,13956.5
3980,13956.5
3981,13956.5
3982,13956.5
3983,13956.5
3984,13956.5
3985,13956.5
3986,13956.5
3987,13956.5
3988,13956.5
3989,13956.5
3990,13956.5
3991,13956.5
3992,13956.5
3993,13956.5
3994,13956.5
3995,13956.5
3996,13956.5
3997,13956.5
3998,13956.5
3999,13956.5
4000,13956.5
4001,13956.5
4002,13956.5
4003,13956.5
4004,13956.5
4005,13956.5
4006,13956.5
4007,13956.5
4008,13956.5
4009,13956.5
4010,13956.5
4011,13956.5
4012,13956.5
4013,13956.5
4014,13956.5
4015,13956.5
4016,13956.5
4017,13956.5
4018,13956.5
4019,13956.5
4020,13956.5
4021,13956.5
4022,13956.5
4023,13956.5
4024,13956.5
4025,13956.5
4026,13956.5
4027,13956.5
4028,13978.5
4029,13978.5
4030,13978.5
4031,13978.5
4032,13978.5
4033,13978.5
4034,13978.5
4035,13978.5
4036,13978.5
4037,13978.5
4038,13978.5
4039,13978.5
4040,13978.5
4041,13978.5
4042,13978.5
4043,13978.5
4044,13978.5
4045,13978.5
4046,13978.5
4047,13978.5
4048,13978.5
4049,13978.5
4050,13978.5
4051,13978.5
4052,13978.5
4053,13978.5
4054,13978.5
