"Loja","Metodo","NMAE","RRSE","R2"
"Baltimore","Seasonal_Naive",0.433298319327731,29.1367330342462,0.915105078809107
"Baltimore","RandomForest",1.06541349873282,65.3216836270584,0.57330776481265
"Lancaster","Seasonal_Naive",0.322234156820623,29.7688223269666,0.911381721726549
"Lancaster","RandomForest",1.3029190200964,99.5488043666379,0.00900355491728466
"Philadelphia","Seasonal_Naive",0.691924732090119,30.0007354454708,0.909995587273087
"Philadelphia","RandomForest",1.1372005175372,44.3462621297998,0.803340903511508
"Richmond","Seasonal_Naive",0.575263662511985,30.8957190326662,0.904545454545455
"Richmond","RandomForest",0.947376908007302,47.1663640257199,0.777533410459328
